year_quarter (연분기),rep_id (담당자ID),rep_name (담당자명),territory_code (영업권역코드),brand (브랜드),amount_pre_share (쉐어전금액),amount_post_share (쉐어후금액),ship_count (출고건수),share_applied_count (룰적용건수),direct_rules_count (직접룰건수),extended_rules_count (연장룰건수),none_rules_count (미적용건수),data_quality_flag (데이터품질플래그)
2025-Q4,RC007,최건우,T01,트라젠타정,5245200.0,5245200.0,3,3,3,0,0,fail
2025-Q4,RC007,최건우,T01,플라빅스정,43596000.0,43596000.0,6,6,6,0,0,fail
2025-Q4,RC008,류예린,T01,글루코파지정,2330937.0,2330937.0,1,1,1,0,0,fail
2025-Q4,RC008,류예린,T01,네시나정,38776133.0,38776133.0,3,3,3,0,0,fail
2025-Q4,RC008,류예린,T01,디아미크롱서방정,558000.0,558000.0,2,2,2,0,0,fail
2025-Q4,RC008,류예린,T01,로수젯정,51761271.0,51761271.0,3,3,3,0,0,fail
2025-Q4,RC008,류예린,T01,록소르정,3960000.0,3960000.0,1,1,1,0,0,fail
2025-Q4,RC008,류예린,T01,리피토정,8946045.0,8946045.0,3,3,3,0,0,fail
2025-Q4,RC008,류예린,T01,서스펜정,3643956.0,3643956.0,2,2,2,0,0,fail
2025-Q4,RC008,류예린,T01,세파클러캡슐,11403000.0,11403000.0,4,4,4,0,0,fail
2025-Q4,RC008,류예린,T01,아모잘탄정,49485906.0,49485906.0,6,6,6,0,0,fail
2025-Q4,RC008,류예린,T01,아토르바정,1705600.0,1705600.0,2,2,2,0,0,fail
2025-Q4,RC008,류예린,T01,아토젯정,69810390.0,69810390.0,3,3,3,0,0,fail
2025-Q4,RC008,류예린,T01,엑스포지정,24907284.0,24907284.0,3,3,3,0,0,fail
2025-Q4,RC008,류예린,T01,올메텍정,14608176.0,14608176.0,2,2,2,0,0,fail
2025-Q4,RC008,류예린,T01,자누비아정,48414000.0,48414000.0,3,3,3,0,0,fail
2025-Q4,RC008,류예린,T01,카나브정,13659075.0,13659075.0,2,2,2,0,0,fail
2025-Q4,RC008,류예린,T01,타미플루캡슐,19734100.0,19734100.0,5,5,5,0,0,fail
2025-Q4,RC008,류예린,T01,트라젠타정,9042800.0,9042800.0,5,5,5,0,0,fail
2025-Q4,RC008,류예린,T01,플라빅스정,46494000.0,46494000.0,3,3,3,0,0,fail
2025-Q4,RC009,박재원,T01,가브스정,3546200.0,3546200.0,3,3,3,0,0,fail
2025-Q4,RC009,박재원,T01,글루코파지정,10123313.0,10123313.0,2,2,2,0,0,fail
2025-Q4,RC009,박재원,T01,네시나정,49427307.0,49427307.0,2,2,2,0,0,fail
2025-Q4,RC009,박재원,T01,넥시움정,8977655.0,8977655.0,5,5,5,0,0,fail
2025-Q4,RC009,박재원,T01,디아미크롱서방정,669600.0,669600.0,1,1,1,0,0,fail
2025-Q4,RC009,박재원,T01,로수젯정,18718098.0,18718098.0,1,1,1,0,0,fail
2025-Q4,RC009,박재원,T01,록소르정,12116600.0,12116600.0,4,4,4,0,0,fail
2025-Q4,RC009,박재원,T01,서스펜정,13305717.0,13305717.0,4,4,4,0,0,fail
2025-Q4,RC009,박재원,T01,세파클러캡슐,12701500.0,12701500.0,4,4,4,0,0,fail
2025-Q4,RC009,박재원,T01,아모잘탄정,48011178.0,48011178.0,7,7,7,0,0,fail
2025-Q4,RC009,박재원,T01,아토젯정,52687269.0,52687269.0,6,6,6,0,0,fail
2025-Q4,RC009,박재원,T01,엑스포지정,29258216.0,29258216.0,2,2,2,0,0,fail
2025-Q4,RC009,박재원,T01,올메텍정,10466498.0,10466498.0,3,3,3,0,0,fail
2025-Q4,RC009,박재원,T01,자누비아정,69304000.0,69304000.0,3,3,3,0,0,fail
2025-Q4,RC009,박재원,T01,카나브정,17656110.0,17656110.0,2,2,2,0,0,fail
2025-Q4,RC009,박재원,T01,타미플루캡슐,16717300.0,16717300.0,4,4,4,0,0,fail
2025-Q4,RC009,박재원,T01,트라젠타정,2575600.0,2575600.0,2,2,2,0,0,fail
2025-Q4,RC009,박재원,T01,플라빅스정,63504000.0,63504000.0,5,5,5,0,0,fail
2025-Q4,RC010,권승현,T02,가브스정,17612961.0,17612961.0,6,6,6,0,0,fail
2025-Q4,RC010,권승현,T02,글루코파지정,3948037.0,3948037.0,2,2,2,0,0,fail
2025-Q4,RC010,권승현,T02,네시나정,3460000.0,3460000.0,1,1,1,0,0,fail
2025-Q4,RC010,권승현,T02,넥시움정,3008400.0,3008400.0,2,2,2,0,0,fail
2025-Q4,RC010,권승현,T02,디아미크롱서방정,9249400.0,9249400.0,5,5,5,0,0,fail
2025-Q4,RC010,권승현,T02,로수젯정,60215004.0,60215004.0,4,4,4,0,0,fail
2025-Q4,RC010,권승현,T02,록소르정,1706200.0,1706200.0,3,3,3,0,0,fail
2025-Q4,RC010,권승현,T02,리피토정,1257300.0,1257300.0,1,1,1,0,0,fail
2025-Q4,RC010,권승현,T02,서스펜정,18047718.0,18047718.0,3,3,3,0,0,fail
2025-Q4,RC010,권승현,T02,세파클러캡슐,4940700.0,4940700.0,3,3,3,0,0,fail
2025-Q4,RC010,권승현,T02,아모잘탄정,87507736.0,87507736.0,7,7,7,0,0,fail
2025-Q4,RC010,권승현,T02,아토르바정,6214772.0,6214772.0,5,5,5,0,0,fail
2025-Q4,RC010,권승현,T02,아토젯정,28846728.0,28846728.0,4,4,4,0,0,fail
2025-Q4,RC010,권승현,T02,엑스포지정,8144582.0,8144582.0,3,3,3,0,0,fail
2025-Q4,RC010,권승현,T02,올메텍정,6590806.0,6590806.0,5,5,5,0,0,fail
2025-Q4,RC010,권승현,T02,자누비아정,162476000.0,162476000.0,6,6,6,0,0,fail
2025-Q4,RC010,권승현,T02,카나브정,56077488.0,56077488.0,5,5,5,0,0,fail
2025-Q4,RC010,권승현,T02,타미플루캡슐,47381800.0,47381800.0,6,6,6,0,0,fail
2025-Q4,RC010,권승현,T02,트라젠타정,5696400.0,5696400.0,3,3,3,0,0,fail
2025-Q4,RC010,권승현,T02,플라빅스정,39816000.0,39816000.0,6,6,6,0,0,fail
2025-Q4,RC011,이주원,T02,가브스정,33791325.0,33791325.0,5,5,5,0,0,fail
2025-Q4,RC011,이주원,T02,글루코파지정,8089498.0,8089498.0,3,3,3,0,0,fail
2025-Q4,RC011,이주원,T02,네시나정,68452504.0,68452504.0,4,4,4,0,0,fail
2025-Q4,RC011,이주원,T02,넥시움정,25020901.0,25020901.0,6,6,6,0,0,fail
2025-Q4,RC011,이주원,T02,디아미크롱서방정,13483600.0,13483600.0,3,3,3,0,0,fail
2025-Q4,RC011,이주원,T02,로수젯정,48080931.0,48080931.0,6,6,6,0,0,fail
2025-Q4,RC011,이주원,T02,록소르정,12639000.0,12639000.0,4,4,4,0,0,fail
2025-Q4,RC011,이주원,T02,리피토정,9255234.0,9255234.0,5,5,5,0,0,fail
2025-Q4,RC011,이주원,T02,서스펜정,1807800.0,1807800.0,2,2,2,0,0,fail
2025-Q4,RC011,이주원,T02,세파클러캡슐,7178000.0,7178000.0,1,1,1,0,0,fail
2025-Q4,RC011,이주원,T02,아모잘탄정,23179972.0,23179972.0,4,4,4,0,0,fail
2025-Q4,RC011,이주원,T02,아토르바정,25136881.0,25136881.0,3,3,3,0,0,fail
2025-Q4,RC011,이주원,T02,아토젯정,63485127.0,63485127.0,6,6,6,0,0,fail
2025-Q4,RC011,이주원,T02,엑스포지정,7816970.0,7816970.0,4,4,4,0,0,fail
2025-Q4,RC011,이주원,T02,올메텍정,13663521.0,13663521.0,5,5,5,0,0,fail
2025-Q4,RC011,이주원,T02,자누비아정,16466000.0,16466000.0,3,3,3,0,0,fail
2025-Q4,RC011,이주원,T02,카나브정,16875249.0,16875249.0,3,3,3,0,0,fail
2025-Q4,RC011,이주원,T02,타미플루캡슐,7285700.0,7285700.0,3,3,3,0,0,fail
2025-Q4,RC011,이주원,T02,트라젠타정,6880800.0,6880800.0,4,4,4,0,0,fail
2025-Q4,RC011,이주원,T02,플라빅스정,40698000.0,40698000.0,2,2,2,0,0,fail
2025-Q4,RC012,이서준,T02,가브스정,5069900.0,5069900.0,3,3,3,0,0,fail
2025-Q4,RC012,이서준,T02,글루코파지정,1729661.0,1729661.0,2,2,2,0,0,fail
2025-Q4,RC012,이서준,T02,네시나정,6673609.0,6673609.0,3,3,3,0,0,fail
2025-Q4,RC012,이서준,T02,넥시움정,14976709.0,14976709.0,6,6,6,0,0,fail
2025-Q4,RC012,이서준,T02,디아미크롱서방정,434000.0,434000.0,1,1,1,0,0,fail
2025-Q4,RC012,이서준,T02,로수젯정,2311500.0,2311500.0,2,2,2,0,0,fail
2025-Q4,RC012,이서준,T02,록소르정,6728200.0,6728200.0,2,2,2,0,0,fail
2025-Q4,RC012,이서준,T02,리피토정,1356300.0,1356300.0,1,1,1,0,0,fail
2025-Q4,RC012,이서준,T02,서스펜정,807300.0,807300.0,2,2,2,0,0,fail
2025-Q4,RC012,이서준,T02,세파클러캡슐,219000.0,219000.0,1,1,1,0,0,fail
2025-Q4,RC012,이서준,T02,아모잘탄정,26156745.0,26156745.0,6,6,6,0,0,fail
2025-Q4,RC012,이서준,T02,아토르바정,6600800.0,6600800.0,5,5,5,0,0,fail
2025-Q4,RC012,이서준,T02,아토젯정,9798354.0,9798354.0,2,2,2,0,0,fail
2025-Q4,RC012,이서준,T02,엑스포지정,43971326.0,43971326.0,4,4,4,0,0,fail
2025-Q4,RC012,이서준,T02,올메텍정,26149568.0,26149568.0,6,6,6,0,0,fail
2025-Q4,RC012,이서준,T02,자누비아정,42346000.0,42346000.0,3,3,3,0,0,fail
2025-Q4,RC012,이서준,T02,카나브정,13282056.0,13282056.0,2,2,2,0,0,fail
2025-Q4,RC012,이서준,T02,타미플루캡슐,57513200.0,57513200.0,5,5,5,0,0,fail
2025-Q4,RC012,이서준,T02,트라젠타정,4624800.0,4624800.0,2,2,2,0,0,fail
2025-Q4,RC012,이서준,T02,플라빅스정,41328000.0,41328000.0,4,4,4,0,0,fail
2025-Q4,RC013,최서윤,T02,가브스정,2726700.0,2726700.0,3,3,3,0,0,fail
2025-Q4,RC013,최서윤,T02,네시나정,25245351.0,25245351.0,2,2,2,0,0,fail
2025-Q4,RC013,최서윤,T02,넥시움정,2092800.0,2092800.0,2,2,2,0,0,fail
2025-Q4,RC013,최서윤,T02,디아미크롱서방정,13623000.0,13623000.0,3,3,3,0,0,fail
2025-Q4,RC013,최서윤,T02,로수젯정,21633108.0,21633108.0,2,2,2,0,0,fail
2025-Q4,RC013,최서윤,T02,록소르정,13504000.0,13504000.0,6,6,6,0,0,fail
2025-Q4,RC013,최서윤,T02,리피토정,2794500.0,2794500.0,2,2,2,0,0,fail
2025-Q4,RC013,최서윤,T02,서스펜정,21837966.0,21837966.0,3,3,3,0,0,fail
2025-Q4,RC013,최서윤,T02,세파클러캡슐,31451400.0,31451400.0,8,8,8,0,0,fail
2025-Q4,RC013,최서윤,T02,아모잘탄정,1504800.0,1504800.0,1,1,1,0,0,fail
2025-Q4,RC013,최서윤,T02,아토르바정,37302726.0,37302726.0,5,5,5,0,0,fail
2025-Q4,RC013,최서윤,T02,아토젯정,30825855.0,30825855.0,3,3,3,0,0,fail
2025-Q4,RC013,최서윤,T02,엑스포지정,19150311.0,19150311.0,6,6,6,0,0,fail
2025-Q4,RC013,최서윤,T02,올메텍정,10521573.0,10521573.0,5,5,5,0,0,fail
2025-Q4,RC013,최서윤,T02,자누비아정,80544000.0,80544000.0,5,5,5,0,0,fail
2025-Q4,RC013,최서윤,T02,카나브정,3059100.0,3059100.0,2,2,2,0,0,fail
2025-Q4,RC013,최서윤,T02,타미플루캡슐,26984500.0,26984500.0,3,3,3,0,0,fail
2025-Q4,RC013,최서윤,T02,트라젠타정,4512000.0,4512000.0,3,3,3,0,0,fail
2025-Q4,RC013,최서윤,T02,플라빅스정,60606000.0,60606000.0,4,4,4,0,0,fail
2025-Q4,RC014,윤은우,T02,가브스정,59617808.0,59617808.0,4,4,4,0,0,fail
2025-Q4,RC014,윤은우,T02,글루코파지정,29423027.0,29423027.0,8,8,8,0,0,fail
2025-Q4,RC014,윤은우,T02,네시나정,23897099.0,23897099.0,5,5,5,0,0,fail
2025-Q4,RC014,윤은우,T02,넥시움정,30805305.0,30805305.0,2,2,2,0,0,fail
2025-Q4,RC014,윤은우,T02,디아미크롱서방정,17552800.0,17552800.0,8,8,8,0,0,fail
2025-Q4,RC014,윤은우,T02,로수젯정,59289996.0,59289996.0,4,4,4,0,0,fail
2025-Q4,RC014,윤은우,T02,록소르정,10461000.0,10461000.0,2,2,2,0,0,fail
2025-Q4,RC014,윤은우,T02,리피토정,18122265.0,18122265.0,4,4,4,0,0,fail
2025-Q4,RC014,윤은우,T02,서스펜정,1871988.0,1871988.0,2,2,2,0,0,fail
2025-Q4,RC014,윤은우,T02,세파클러캡슐,14153500.0,14153500.0,4,4,4,0,0,fail
2025-Q4,RC014,윤은우,T02,아모잘탄정,10664556.0,10664556.0,4,4,4,0,0,fail
2025-Q4,RC014,윤은우,T02,아토르바정,15353849.0,15353849.0,5,5,5,0,0,fail
2025-Q4,RC014,윤은우,T02,아토젯정,19131894.0,19131894.0,4,4,4,0,0,fail
2025-Q4,RC014,윤은우,T02,엑스포지정,11959177.0,11959177.0,6,6,6,0,0,fail
2025-Q4,RC014,윤은우,T02,올메텍정,16461653.0,16461653.0,6,6,6,0,0,fail
2025-Q4,RC014,윤은우,T02,자누비아정,14604000.0,14604000.0,4,4,4,0,0,fail
2025-Q4,RC014,윤은우,T02,카나브정,9031035.0,9031035.0,4,4,4,0,0,fail
2025-Q4,RC014,윤은우,T02,타미플루캡슐,26810000.0,26810000.0,2,2,2,0,0,fail
2025-Q4,RC014,윤은우,T02,트라젠타정,5790400.0,5790400.0,3,3,3,0,0,fail
2025-Q4,RC014,윤은우,T02,플라빅스정,61740000.0,61740000.0,4,4,4,0,0,fail
2025-Q4,RC015,윤민아,T02,가브스정,18236097.0,18236097.0,2,2,2,0,0,fail
2025-Q4,RC015,윤민아,T02,글루코파지정,5623848.0,5623848.0,1,1,1,0,0,fail
2025-Q4,RC015,윤민아,T02,네시나정,67722038.0,67722038.0,10,10,10,0,0,fail
2025-Q4,RC015,윤민아,T02,넥시움정,2997500.0,2997500.0,2,2,2,0,0,fail
2025-Q4,RC015,윤민아,T02,디아미크롱서방정,14991000.0,14991000.0,4,4,4,0,0,fail
2025-Q4,RC015,윤민아,T02,로수젯정,48604041.0,48604041.0,4,4,4,0,0,fail
2025-Q4,RC015,윤민아,T02,록소르정,7714800.0,7714800.0,3,3,3,0,0,fail
2025-Q4,RC015,윤민아,T02,리피토정,18000687.0,18000687.0,2,2,2,0,0,fail
2025-Q4,RC015,윤민아,T02,서스펜정,745200.0,745200.0,3,3,3,0,0,fail
2025-Q4,RC015,윤민아,T02,아모잘탄정,12104278.0,12104278.0,6,6,6,0,0,fail
2025-Q4,RC015,윤민아,T02,아토르바정,1256600.0,1256600.0,3,3,3,0,0,fail
2025-Q4,RC015,윤민아,T02,아토젯정,33729867.0,33729867.0,5,5,5,0,0,fail
2025-Q4,RC015,윤민아,T02,엑스포지정,7640982.0,7640982.0,4,4,4,0,0,fail
2025-Q4,RC015,윤민아,T02,올메텍정,27838703.0,27838703.0,4,4,4,0,0,fail
2025-Q4,RC015,윤민아,T02,자누비아정,12888000.0,12888000.0,2,2,2,0,0,fail
2025-Q4,RC015,윤민아,T02,카나브정,23211366.0,23211366.0,3,3,3,0,0,fail
2025-Q4,RC015,윤민아,T02,타미플루캡슐,8860500.0,8860500.0,3,3,3,0,0,fail
2025-Q4,RC015,윤민아,T02,트라젠타정,376000.0,376000.0,2,2,2,0,0,fail
2025-Q4,RC015,윤민아,T02,플라빅스정,6174000.0,6174000.0,1,1,1,0,0,fail
2025-Q4,RC016,송하윤,T02,가브스정,15381475.0,15381475.0,2,2,2,0,0,fail
2025-Q4,RC016,송하윤,T02,글루코파지정,6398400.0,6398400.0,3,3,3,0,0,fail
2025-Q4,RC016,송하윤,T02,네시나정,14168088.0,14168088.0,2,2,2,0,0,fail
2025-Q4,RC016,송하윤,T02,넥시움정,24902324.0,24902324.0,4,4,4,0,0,fail
2025-Q4,RC016,송하윤,T02,디아미크롱서방정,13899600.0,13899600.0,3,3,3,0,0,fail
2025-Q4,RC016,송하윤,T02,로수젯정,37716168.0,37716168.0,6,6,6,0,0,fail
2025-Q4,RC016,송하윤,T02,록소르정,6010600.0,6010600.0,2,2,2,0,0,fail
2025-Q4,RC016,송하윤,T02,리피토정,29293260.0,29293260.0,6,6,6,0,0,fail
2025-Q4,RC016,송하윤,T02,서스펜정,3303957.0,3303957.0,2,2,2,0,0,fail
2025-Q4,RC016,송하윤,T02,세파클러캡슐,34992800.0,34992800.0,5,5,5,0,0,fail
2025-Q4,RC016,송하윤,T02,아토르바정,13183648.0,13183648.0,3,3,3,0,0,fail
2025-Q4,RC016,송하윤,T02,아토젯정,34454889.0,34454889.0,3,3,3,0,0,fail
2025-Q4,RC016,송하윤,T02,엑스포지정,28683644.0,28683644.0,3,3,3,0,0,fail
2025-Q4,RC016,송하윤,T02,올메텍정,3572800.0,3572800.0,3,3,3,0,0,fail
2025-Q4,RC016,송하윤,T02,자누비아정,48546000.0,48546000.0,3,3,3,0,0,fail
2025-Q4,RC016,송하윤,T02,카나브정,15990738.0,15990738.0,4,4,4,0,0,fail
2025-Q4,RC016,송하윤,T02,타미플루캡슐,37353000.0,37353000.0,5,5,5,0,0,fail
2025-Q4,RC016,송하윤,T02,트라젠타정,2293600.0,2293600.0,2,2,2,0,0,fail
2025-Q4,RC016,송하윤,T02,플라빅스정,3402000.0,3402000.0,1,1,1,0,0,fail
2025-Q4,RC017,김하랑,T02,가브스정,4734800.0,4734800.0,3,3,3,0,0,fail
2025-Q4,RC017,김하랑,T02,글루코파지정,8279954.0,8279954.0,4,4,4,0,0,fail
2025-Q4,RC017,김하랑,T02,네시나정,26556534.0,26556534.0,3,3,3,0,0,fail
2025-Q4,RC017,김하랑,T02,넥시움정,15527426.0,15527426.0,4,4,4,0,0,fail
2025-Q4,RC017,김하랑,T02,디아미크롱서방정,7946000.0,7946000.0,4,4,4,0,0,fail
2025-Q4,RC017,김하랑,T02,로수젯정,52684749.0,52684749.0,5,5,5,0,0,fail
2025-Q4,RC017,김하랑,T02,록소르정,10824000.0,10824000.0,3,3,3,0,0,fail
2025-Q4,RC017,김하랑,T02,리피토정,4483521.0,4483521.0,3,3,3,0,0,fail
2025-Q4,RC017,김하랑,T02,서스펜정,17023734.0,17023734.0,2,2,2,0,0,fail
2025-Q4,RC017,김하랑,T02,세파클러캡슐,985500.0,985500.0,1,1,1,0,0,fail
2025-Q4,RC017,김하랑,T02,아모잘탄정,22176838.0,22176838.0,3,3,3,0,0,fail
2025-Q4,RC017,김하랑,T02,아토르바정,10869345.0,10869345.0,9,9,9,0,0,fail
2025-Q4,RC017,김하랑,T02,아토젯정,58259709.0,58259709.0,3,3,3,0,0,fail
2025-Q4,RC017,김하랑,T02,엑스포지정,6041200.0,6041200.0,3,3,3,0,0,fail
2025-Q4,RC017,김하랑,T02,올메텍정,6177500.0,6177500.0,6,6,6,0,0,fail
2025-Q4,RC017,김하랑,T02,자누비아정,167670000.0,167670000.0,6,6,6,0,0,fail
2025-Q4,RC017,김하랑,T02,카나브정,1776600.0,1776600.0,1,1,1,0,0,fail
2025-Q4,RC017,김하랑,T02,타미플루캡슐,42610800.0,42610800.0,4,4,4,0,0,fail
2025-Q4,RC017,김하랑,T02,트라젠타정,6260400.0,6260400.0,4,4,4,0,0,fail
2025-Q4,RC017,김하랑,T02,플라빅스정,13986000.0,13986000.0,1,1,1,0,0,fail
2025-Q4,RC018,전준우,T03,가브스정,5688600.0,5688600.0,3,3,3,0,0,fail
2025-Q4,RC018,전준우,T03,글루코파지정,6541854.0,6541854.0,2,2,2,0,0,fail
2025-Q4,RC018,전준우,T03,네시나정,48467750.0,48467750.0,7,7,7,0,0,fail
2025-Q4,RC018,전준우,T03,넥시움정,119900.0,119900.0,1,1,1,0,0,fail
2025-Q4,RC018,전준우,T03,디아미크롱서방정,905200.0,905200.0,2,2,2,0,0,fail
2025-Q4,RC018,전준우,T03,로수젯정,9720441.0,9720441.0,2,2,2,0,0,fail
2025-Q4,RC018,전준우,T03,리피토정,1593900.0,1593900.0,1,1,1,0,0,fail
2025-Q4,RC018,전준우,T03,서스펜정,15487758.0,15487758.0,3,3,3,0,0,fail
2025-Q4,RC018,전준우,T03,세파클러캡슐,270100.0,270100.0,1,1,1,0,0,fail
2025-Q4,RC018,전준우,T03,아모잘탄정,13053530.0,13053530.0,3,3,3,0,0,fail
2025-Q4,RC018,전준우,T03,아토르바정,13651448.0,13651448.0,2,2,2,0,0,fail
2025-Q4,RC018,전준우,T03,아토젯정,35442198.0,35442198.0,3,3,3,0,0,fail
2025-Q4,RC018,전준우,T03,엑스포지정,9275000.0,9275000.0,4,4,4,0,0,fail
2025-Q4,RC018,전준우,T03,올메텍정,7412145.0,7412145.0,4,4,4,0,0,fail
2025-Q4,RC018,전준우,T03,자누비아정,44866000.0,44866000.0,3,3,3,0,0,fail
2025-Q4,RC018,전준우,T03,카나브정,15050637.0,15050637.0,3,3,3,0,0,fail
2025-Q4,RC018,전준우,T03,타미플루캡슐,11693500.0,11693500.0,4,4,4,0,0,fail
2025-Q4,RC018,전준우,T03,트라젠타정,2199600.0,2199600.0,1,1,1,0,0,fail
2025-Q4,RC018,전준우,T03,플라빅스정,32130000.0,32130000.0,2,2,2,0,0,fail
2025-Q4,RC019,조현정,T03,글루코파지정,12615072.0,12615072.0,4,4,4,0,0,fail
2025-Q4,RC019,조현정,T03,네시나정,46370546.0,46370546.0,6,6,6,0,0,fail
2025-Q4,RC019,조현정,T03,넥시움정,23751318.0,23751318.0,6,6,6,0,0,fail
2025-Q4,RC019,조현정,T03,디아미크롱서방정,20614600.0,20614600.0,4,4,4,0,0,fail
2025-Q4,RC019,조현정,T03,로수젯정,32088168.0,32088168.0,1,1,1,0,0,fail
2025-Q4,RC019,조현정,T03,록소르정,18850800.0,18850800.0,6,6,6,0,0,fail
2025-Q4,RC019,조현정,T03,리피토정,15456168.0,15456168.0,1,1,1,0,0,fail
2025-Q4,RC019,조현정,T03,서스펜정,10749366.0,10749366.0,6,6,6,0,0,fail
2025-Q4,RC019,조현정,T03,세파클러캡슐,12438800.0,12438800.0,3,3,3,0,0,fail
2025-Q4,RC019,조현정,T03,아모잘탄정,17545473.0,17545473.0,2,2,2,0,0,fail
2025-Q4,RC019,조현정,T03,아토르바정,3398800.0,3398800.0,2,2,2,0,0,fail
2025-Q4,RC019,조현정,T03,아토젯정,92631312.0,92631312.0,5,5,5,0,0,fail
2025-Q4,RC019,조현정,T03,엑스포지정,16052310.0,16052310.0,2,2,2,0,0,fail
2025-Q4,RC019,조현정,T03,올메텍정,19203180.0,19203180.0,4,4,4,0,0,fail
2025-Q4,RC019,조현정,T03,자누비아정,127010000.0,127010000.0,7,7,7,0,0,fail
2025-Q4,RC019,조현정,T03,카나브정,24529683.0,24529683.0,7,7,7,0,0,fail
2025-Q4,RC019,조현정,T03,타미플루캡슐,50597900.0,50597900.0,3,3,3,0,0,fail
2025-Q4,RC019,조현정,T03,트라젠타정,4230000.0,4230000.0,2,2,2,0,0,fail
2025-Q4,RC019,조현정,T03,플라빅스정,36666000.0,36666000.0,2,2,2,0,0,fail
2025-Q4,RC020,권지민,T03,가브스정,7145124.0,7145124.0,2,2,2,0,0,fail
2025-Q4,RC020,권지민,T03,글루코파지정,22523486.0,22523486.0,4,4,4,0,0,fail
2025-Q4,RC020,권지민,T03,네시나정,4169300.0,4169300.0,2,2,2,0,0,fail
2025-Q4,RC020,권지민,T03,넥시움정,20421975.0,20421975.0,3,3,3,0,0,fail
2025-Q4,RC020,권지민,T03,디아미크롱서방정,6441000.0,6441000.0,2,2,2,0,0,fail
2025-Q4,RC020,권지민,T03,로수젯정,40631382.0,40631382.0,5,5,5,0,0,fail
2025-Q4,RC020,권지민,T03,록소르정,11085400.0,11085400.0,4,4,4,0,0,fail
2025-Q4,RC020,권지민,T03,리피토정,34607238.0,34607238.0,5,5,5,0,0,fail
2025-Q4,RC020,권지민,T03,서스펜정,1117800.0,1117800.0,1,1,1,0,0,fail
2025-Q4,RC020,권지민,T03,세파클러캡슐,19478300.0,19478300.0,10,10,10,0,0,fail
2025-Q4,RC020,권지민,T03,아모잘탄정,26247807.0,26247807.0,2,2,2,0,0,fail
2025-Q4,RC020,권지민,T03,아토르바정,19162406.0,19162406.0,5,5,5,0,0,fail
2025-Q4,RC020,권지민,T03,아토젯정,4800600.0,4800600.0,3,3,3,0,0,fail
2025-Q4,RC020,권지민,T03,엑스포지정,44694564.0,44694564.0,6,6,6,0,0,fail
2025-Q4,RC020,권지민,T03,올메텍정,2402400.0,2402400.0,2,2,2,0,0,fail
2025-Q4,RC020,권지민,T03,자누비아정,23410000.0,23410000.0,4,4,4,0,0,fail
2025-Q4,RC020,권지민,T03,카나브정,1826100.0,1826100.0,3,3,3,0,0,fail
2025-Q4,RC020,권지민,T03,타미플루캡슐,4237200.0,4237200.0,1,1,1,0,0,fail
2025-Q4,RC020,권지민,T03,트라젠타정,4098400.0,4098400.0,2,2,2,0,0,fail
2025-Q4,RC020,권지민,T03,플라빅스정,32886000.0,32886000.0,3,3,3,0,0,fail
2025-Q4,RC021,윤다은,T03,가브스정,22535696.0,22535696.0,3,3,3,0,0,fail
2025-Q4,RC021,윤다은,T03,글루코파지정,10856214.0,10856214.0,3,3,3,0,0,fail
2025-Q4,RC021,윤다은,T03,네시나정,3390800.0,3390800.0,1,1,1,0,0,fail
2025-Q4,RC021,윤다은,T03,넥시움정,1373400.0,1373400.0,1,1,1,0,0,fail
2025-Q4,RC021,윤다은,T03,디아미크롱서방정,837000.0,837000.0,2,2,2,0,0,fail
2025-Q4,RC021,윤다은,T03,로수젯정,71816376.0,71816376.0,2,2,2,0,0,fail
2025-Q4,RC021,윤다은,T03,록소르정,4737400.0,4737400.0,3,3,3,0,0,fail
2025-Q4,RC021,윤다은,T03,리피토정,29164317.0,29164317.0,2,2,2,0,0,fail
2025-Q4,RC021,윤다은,T03,서스펜정,3454365.0,3454365.0,2,2,2,0,0,fail
2025-Q4,RC021,윤다은,T03,아모잘탄정,1957500.0,1957500.0,2,2,2,0,0,fail
2025-Q4,RC021,윤다은,T03,아토르바정,15560218.0,15560218.0,3,3,3,0,0,fail
2025-Q4,RC021,윤다은,T03,아토젯정,30442365.0,30442365.0,3,3,3,0,0,fail
2025-Q4,RC021,윤다은,T03,엑스포지정,17513097.0,17513097.0,2,2,2,0,0,fail
2025-Q4,RC021,윤다은,T03,올메텍정,9213111.0,9213111.0,3,3,3,0,0,fail
2025-Q4,RC021,윤다은,T03,자누비아정,29650000.0,29650000.0,4,4,4,0,0,fail
2025-Q4,RC021,윤다은,T03,카나브정,4437300.0,4437300.0,3,3,3,0,0,fail
2025-Q4,RC021,윤다은,T03,타미플루캡슐,1416800.0,1416800.0,1,1,1,0,0,fail
2025-Q4,RC021,윤다은,T03,트라젠타정,3684800.0,3684800.0,2,2,2,0,0,fail
2025-Q4,RC021,윤다은,T03,플라빅스정,26838000.0,26838000.0,2,2,2,0,0,fail
2025-Q4,RC022,황지민,T03,가브스정,7846600.0,7846600.0,4,4,4,0,0,fail
2025-Q4,RC022,황지민,T03,글루코파지정,6844815.0,6844815.0,2,2,2,0,0,fail
2025-Q4,RC022,황지민,T03,네시나정,80751082.0,80751082.0,5,5,5,0,0,fail
2025-Q4,RC022,황지민,T03,넥시움정,3597000.0,3597000.0,3,3,3,0,0,fail
2025-Q4,RC022,황지민,T03,디아미크롱서방정,10637200.0,10637200.0,2,2,2,0,0,fail
