year (연도),rep_id (담당자ID),rep_name (담당자명),territory_code (영업권역코드),brand (브랜드),amount_pre_share (쉐어전금액),amount_post_share (쉐어후금액),ship_count (출고건수),share_applied_count (룰적용건수),direct_rules_count (직접룰건수),extended_rules_count (연장룰건수),none_rules_count (미적용건수),data_quality_flag (데이터품질플래그)
2025,RC046,전영수,T07,가브스정,116292318.0,116292318.0,12,12,12,0,0,pass
2025,RC046,전영수,T07,글루코파지정,68312836.0,68312836.0,21,21,21,0,0,pass
2025,RC046,전영수,T07,네시나정,110078161.0,110078161.0,17,17,17,0,0,pass
2025,RC046,전영수,T07,넥시움정,42195890.0,42195890.0,12,12,12,0,0,pass
2025,RC046,전영수,T07,디아미크롱서방정,63637400.0,63637400.0,18,18,18,0,0,pass
2025,RC046,전영수,T07,로수젯정,171695922.0,171695922.0,15,15,15,0,0,pass
2025,RC046,전영수,T07,록소르정,17207800.0,17207800.0,12,12,12,0,0,pass
2025,RC046,전영수,T07,리피토정,82712556.0,82712556.0,19,19,19,0,0,pass
2025,RC046,전영수,T07,서스펜정,64499736.0,64499736.0,19,19,19,0,0,pass
2025,RC046,전영수,T07,세파클러캡슐,130385800.0,130385800.0,18,18,18,0,0,pass
2025,RC046,전영수,T07,아모잘탄정,67605583.0,67605583.0,14,14,14,0,0,pass
2025,RC046,전영수,T07,아토르바정,38557313.0,38557313.0,21,21,21,0,0,pass
2025,RC046,전영수,T07,아토젯정,154172214.0,154172214.0,18,18,18,0,0,pass
2025,RC046,전영수,T07,엑스포지정,116871696.0,116871696.0,12,12,12,0,0,pass
2025,RC046,전영수,T07,올메텍정,55302987.0,55302987.0,14,14,14,0,0,pass
2025,RC046,전영수,T07,자누비아정,492808000.0,492808000.0,19,19,19,0,0,pass
2025,RC046,전영수,T07,카나브정,71336568.0,71336568.0,27,27,27,0,0,pass
2025,RC046,전영수,T07,타미플루캡슐,243217500.0,243217500.0,17,17,17,0,0,pass
2025,RC046,전영수,T07,트라젠타정,22823200.0,22823200.0,16,16,16,0,0,pass
2025,RC046,전영수,T07,플라빅스정,207144000.0,207144000.0,17,17,17,0,0,pass
2025,RC047,조소연,T07,가브스정,145099808.0,145099808.0,21,21,21,0,0,pass
2025,RC047,조소연,T07,글루코파지정,55140572.0,55140572.0,14,14,14,0,0,pass
2025,RC047,조소연,T07,네시나정,121272333.0,121272333.0,16,16,16,0,0,pass
2025,RC047,조소연,T07,넥시움정,90093572.0,90093572.0,15,15,15,0,0,pass
2025,RC047,조소연,T07,디아미크롱서방정,59108200.0,59108200.0,13,13,13,0,0,pass
2025,RC047,조소연,T07,로수젯정,177728064.0,177728064.0,14,14,14,0,0,pass
2025,RC047,조소연,T07,록소르정,27512400.0,27512400.0,14,14,14,0,0,pass
2025,RC047,조소연,T07,리피토정,77288133.0,77288133.0,17,17,17,0,0,pass
2025,RC047,조소연,T07,서스펜정,31005720.0,31005720.0,12,12,12,0,0,pass
2025,RC047,조소연,T07,세파클러캡슐,77031400.0,77031400.0,16,16,16,0,0,pass
2025,RC047,조소연,T07,아모잘탄정,91280457.0,91280457.0,14,14,14,0,0,pass
2025,RC047,조소연,T07,아토르바정,35672898.0,35672898.0,16,16,16,0,0,pass
2025,RC047,조소연,T07,아토젯정,157411638.0,157411638.0,14,14,14,0,0,pass
2025,RC047,조소연,T07,엑스포지정,157557638.0,157557638.0,17,17,17,0,0,pass
2025,RC047,조소연,T07,올메텍정,77910988.0,77910988.0,18,18,18,0,0,pass
2025,RC047,조소연,T07,자누비아정,244704000.0,244704000.0,14,14,14,0,0,pass
2025,RC047,조소연,T07,카나브정,61314876.0,61314876.0,19,19,19,0,0,pass
2025,RC047,조소연,T07,타미플루캡슐,120912000.0,120912000.0,15,15,15,0,0,pass
2025,RC047,조소연,T07,트라젠타정,42130800.0,42130800.0,22,22,22,0,0,pass
2025,RC047,조소연,T07,플라빅스정,159768000.0,159768000.0,13,13,13,0,0,pass
2025,RC048,박성민,T07,가브스정,96178595.0,96178595.0,17,17,17,0,0,pass
2025,RC048,박성민,T07,글루코파지정,44190458.0,44190458.0,11,11,11,0,0,pass
2025,RC048,박성민,T07,네시나정,50377773.0,50377773.0,13,13,13,0,0,pass
2025,RC048,박성민,T07,넥시움정,96286908.0,96286908.0,15,15,15,0,0,pass
2025,RC048,박성민,T07,디아미크롱서방정,29202200.0,29202200.0,10,10,10,0,0,pass
2025,RC048,박성민,T07,로수젯정,148986087.0,148986087.0,19,19,19,0,0,pass
2025,RC048,박성민,T07,록소르정,25373400.0,25373400.0,16,16,16,0,0,pass
2025,RC048,박성민,T07,리피토정,135523707.0,135523707.0,22,22,22,0,0,pass
2025,RC048,박성민,T07,서스펜정,65448258.0,65448258.0,13,13,13,0,0,pass
2025,RC048,박성민,T07,세파클러캡슐,82133500.0,82133500.0,11,11,11,0,0,pass
2025,RC048,박성민,T07,아모잘탄정,130262771.0,130262771.0,28,28,28,0,0,pass
2025,RC048,박성민,T07,아토르바정,45637297.0,45637297.0,12,12,12,0,0,pass
2025,RC048,박성민,T07,아토젯정,127240227.0,127240227.0,18,18,18,0,0,pass
2025,RC048,박성민,T07,엑스포지정,115260688.0,115260688.0,10,10,10,0,0,pass
2025,RC048,박성민,T07,올메텍정,52388377.0,52388377.0,10,10,10,0,0,pass
2025,RC048,박성민,T07,자누비아정,139390000.0,139390000.0,16,16,16,0,0,pass
2025,RC048,박성민,T07,카나브정,71355948.0,71355948.0,20,20,20,0,0,pass
2025,RC048,박성민,T07,타미플루캡슐,99836800.0,99836800.0,22,22,22,0,0,pass
2025,RC048,박성민,T07,트라젠타정,32185600.0,32185600.0,19,19,19,0,0,pass
2025,RC048,박성민,T07,플라빅스정,210546000.0,210546000.0,18,18,18,0,0,pass
2025,RC049,이소연,T07,가브스정,111441053.0,111441053.0,22,22,22,0,0,pass
2025,RC049,이소연,T07,글루코파지정,45575489.0,45575489.0,13,13,13,0,0,pass
2025,RC049,이소연,T07,네시나정,102175965.0,102175965.0,15,15,15,0,0,pass
2025,RC049,이소연,T07,넥시움정,77713794.0,77713794.0,14,14,14,0,0,pass
2025,RC049,이소연,T07,디아미크롱서방정,58087000.0,58087000.0,13,13,13,0,0,pass
2025,RC049,이소연,T07,로수젯정,169384524.0,169384524.0,16,16,16,0,0,pass
2025,RC049,이소연,T07,록소르정,27232200.0,27232200.0,15,15,15,0,0,pass
2025,RC049,이소연,T07,리피토정,37175409.0,37175409.0,10,10,10,0,0,pass
2025,RC049,이소연,T07,서스펜정,46629768.0,46629768.0,13,13,13,0,0,pass
2025,RC049,이소연,T07,세파클러캡슐,63555200.0,63555200.0,13,13,13,0,0,pass
2025,RC049,이소연,T07,아모잘탄정,78324575.0,78324575.0,18,18,18,0,0,pass
2025,RC049,이소연,T07,아토르바정,55287949.0,55287949.0,17,17,17,0,0,pass
2025,RC049,이소연,T07,아토젯정,210662028.0,210662028.0,24,24,24,0,0,pass
2025,RC049,이소연,T07,엑스포지정,227344391.0,227344391.0,21,21,21,0,0,pass
2025,RC049,이소연,T07,올메텍정,38776115.0,38776115.0,14,14,14,0,0,pass
2025,RC049,이소연,T07,자누비아정,436412000.0,436412000.0,20,20,20,0,0,pass
2025,RC049,이소연,T07,카나브정,35816379.0,35816379.0,15,15,15,0,0,pass
2025,RC049,이소연,T07,타미플루캡슐,129945900.0,129945900.0,17,17,17,0,0,pass
2025,RC049,이소연,T07,트라젠타정,25643200.0,25643200.0,17,17,17,0,0,pass
2025,RC049,이소연,T07,플라빅스정,194796000.0,194796000.0,14,14,14,0,0,pass
2025,RC050,윤미정,T07,가브스정,166028591.0,166028591.0,17,17,17,0,0,pass
2025,RC050,윤미정,T07,글루코파지정,90833399.0,90833399.0,23,23,23,0,0,pass
2025,RC050,윤미정,T07,네시나정,120708667.0,120708667.0,17,17,17,0,0,pass
2025,RC050,윤미정,T07,넥시움정,39736459.0,39736459.0,12,12,12,0,0,pass
2025,RC050,윤미정,T07,디아미크롱서방정,19316200.0,19316200.0,7,7,7,0,0,pass
2025,RC050,윤미정,T07,로수젯정,269247132.0,269247132.0,17,17,17,0,0,pass
2025,RC050,윤미정,T07,록소르정,10269400.0,10269400.0,15,15,15,0,0,pass
2025,RC050,윤미정,T07,리피토정,81169107.0,81169107.0,22,22,22,0,0,pass
2025,RC050,윤미정,T07,서스펜정,43119507.0,43119507.0,13,13,13,0,0,pass
2025,RC050,윤미정,T07,세파클러캡슐,123633800.0,123633800.0,17,17,17,0,0,pass
2025,RC050,윤미정,T07,아모잘탄정,96290394.0,96290394.0,18,18,18,0,0,pass
2025,RC050,윤미정,T07,아토르바정,50810084.0,50810084.0,17,17,17,0,0,pass
2025,RC050,윤미정,T07,아토젯정,161143839.0,161143839.0,13,13,13,0,0,pass
2025,RC050,윤미정,T07,엑스포지정,102339311.0,102339311.0,19,19,19,0,0,pass
2025,RC050,윤미정,T07,올메텍정,60021458.0,60021458.0,15,15,15,0,0,pass
2025,RC050,윤미정,T07,자누비아정,188882000.0,188882000.0,14,14,14,0,0,pass
2025,RC050,윤미정,T07,카나브정,115219989.0,115219989.0,21,21,21,0,0,pass
2025,RC050,윤미정,T07,타미플루캡슐,166729800.0,166729800.0,15,15,15,0,0,pass
2025,RC050,윤미정,T07,트라젠타정,26169600.0,26169600.0,18,18,18,0,0,pass
2025,RC050,윤미정,T07,플라빅스정,252630000.0,252630000.0,21,21,21,0,0,pass
2025,RC051,임연우,T07,가브스정,43974116.0,43974116.0,14,14,14,0,0,pass
2025,RC051,임연우,T07,글루코파지정,61507913.0,61507913.0,17,17,17,0,0,pass
2025,RC051,임연우,T07,네시나정,136844190.0,136844190.0,15,15,15,0,0,pass
2025,RC051,임연우,T07,넥시움정,33085068.0,33085068.0,13,13,13,0,0,pass
2025,RC051,임연우,T07,디아미크롱서방정,46857400.0,46857400.0,18,18,18,0,0,pass
2025,RC051,임연우,T07,로수젯정,147269322.0,147269322.0,13,13,13,0,0,pass
2025,RC051,임연우,T07,록소르정,18501400.0,18501400.0,11,11,11,0,0,pass
2025,RC051,임연우,T07,리피토정,65567187.0,65567187.0,12,12,12,0,0,pass
2025,RC051,임연우,T07,서스펜정,64521192.0,64521192.0,17,17,17,0,0,pass
2025,RC051,임연우,T07,세파클러캡슐,132693200.0,132693200.0,18,18,18,0,0,pass
2025,RC051,임연우,T07,아모잘탄정,94372024.0,94372024.0,15,15,15,0,0,pass
2025,RC051,임연우,T07,아토르바정,17114912.0,17114912.0,11,11,11,0,0,pass
2025,RC051,임연우,T07,아토젯정,149294916.0,149294916.0,19,19,19,0,0,pass
2025,RC051,임연우,T07,엑스포지정,157816505.0,157816505.0,19,19,19,0,0,pass
2025,RC051,임연우,T07,올메텍정,17119678.0,17119678.0,12,12,12,0,0,pass
2025,RC051,임연우,T07,자누비아정,282050000.0,282050000.0,11,11,11,0,0,pass
2025,RC051,임연우,T07,카나브정,92627166.0,92627166.0,16,16,16,0,0,pass
2025,RC051,임연우,T07,타미플루캡슐,169772300.0,169772300.0,17,17,17,0,0,pass
2025,RC051,임연우,T07,트라젠타정,35701200.0,35701200.0,19,19,19,0,0,pass
2025,RC051,임연우,T07,플라빅스정,228564000.0,228564000.0,20,20,20,0,0,pass
2025,RC052,박영희,T08,가브스정,316151958.0,316151958.0,33,33,33,0,0,pass
2025,RC052,박영희,T08,글루코파지정,53796641.0,53796641.0,23,23,23,0,0,pass
2025,RC052,박영희,T08,네시나정,373347463.0,373347463.0,37,37,37,0,0,pass
2025,RC052,박영희,T08,넥시움정,311426115.0,311426115.0,46,46,46,0,0,pass
2025,RC052,박영희,T08,디아미크롱서방정,153683400.0,153683400.0,33,33,33,0,0,pass
2025,RC052,박영희,T08,로수젯정,289389576.0,289389576.0,29,29,29,0,0,pass
2025,RC052,박영희,T08,록소르정,49962800.0,49962800.0,28,28,28,0,0,pass
2025,RC052,박영희,T08,리피토정,149187213.0,149187213.0,29,29,29,0,0,pass
2025,RC052,박영희,T08,서스펜정,124466670.0,124466670.0,30,30,30,0,0,pass
2025,RC052,박영희,T08,세파클러캡슐,129683600.0,129683600.0,25,25,25,0,0,pass
2025,RC052,박영희,T08,아모잘탄정,141975189.0,141975189.0,24,24,24,0,0,pass
2025,RC052,박영희,T08,아토르바정,123419683.0,123419683.0,36,36,36,0,0,pass
2025,RC052,박영희,T08,아토젯정,336124395.0,336124395.0,18,18,18,0,0,pass
2025,RC052,박영희,T08,엑스포지정,149921816.0,149921816.0,29,29,29,0,0,pass
2025,RC052,박영희,T08,올메텍정,80354055.0,80354055.0,27,27,27,0,0,pass
2025,RC052,박영희,T08,자누비아정,218730000.0,218730000.0,21,21,21,0,0,pass
2025,RC052,박영희,T08,카나브정,127299036.0,127299036.0,27,27,27,0,0,pass
2025,RC052,박영희,T08,타미플루캡슐,198730200.0,198730200.0,21,21,21,0,0,pass
2025,RC052,박영희,T08,트라젠타정,78828400.0,78828400.0,44,44,44,0,0,pass
2025,RC052,박영희,T08,플라빅스정,405846000.0,405846000.0,33,33,33,0,0,pass
2025,RC053,최우진,T08,가브스정,371753893.0,371753893.0,36,36,36,0,0,pass
2025,RC053,최우진,T08,글루코파지정,39733586.0,39733586.0,20,20,20,0,0,pass
2025,RC053,최우진,T08,네시나정,376794354.0,376794354.0,36,36,36,0,0,pass
2025,RC053,최우진,T08,넥시움정,190499721.0,190499721.0,28,28,28,0,0,pass
2025,RC053,최우진,T08,디아미크롱서방정,128445400.0,128445400.0,35,35,35,0,0,pass
2025,RC053,최우진,T08,로수젯정,246290793.0,246290793.0,28,28,28,0,0,pass
2025,RC053,최우진,T08,록소르정,35708800.0,35708800.0,18,18,18,0,0,pass
2025,RC053,최우진,T08,리피토정,81576465.0,81576465.0,27,27,27,0,0,pass
2025,RC053,최우진,T08,서스펜정,161595078.0,161595078.0,29,29,29,0,0,pass
2025,RC053,최우진,T08,세파클러캡슐,110169000.0,110169000.0,19,19,19,0,0,pass
2025,RC053,최우진,T08,아모잘탄정,146935229.0,146935229.0,25,25,25,0,0,pass
2025,RC053,최우진,T08,아토르바정,70972678.0,70972678.0,25,25,25,0,0,pass
2025,RC053,최우진,T08,아토젯정,383238990.0,383238990.0,30,30,30,0,0,pass
2025,RC053,최우진,T08,엑스포지정,221083196.0,221083196.0,29,29,29,0,0,pass
2025,RC053,최우진,T08,올메텍정,114500032.0,114500032.0,26,26,26,0,0,pass
2025,RC053,최우진,T08,자누비아정,479452000.0,479452000.0,31,31,31,0,0,pass
2025,RC053,최우진,T08,카나브정,120470247.0,120470247.0,27,27,27,0,0,pass
2025,RC053,최우진,T08,타미플루캡슐,112486200.0,112486200.0,21,21,21,0,0,pass
2025,RC053,최우진,T08,트라젠타정,43052000.0,43052000.0,24,24,24,0,0,pass
2025,RC053,최우진,T08,플라빅스정,430794000.0,430794000.0,30,30,30,0,0,pass
2025,RC054,황태윤,T08,가브스정,367337390.0,367337390.0,31,31,31,0,0,pass
2025,RC054,황태윤,T08,글루코파지정,63587728.0,63587728.0,22,22,22,0,0,pass
2025,RC054,황태윤,T08,네시나정,227738086.0,227738086.0,27,27,27,0,0,pass
2025,RC054,황태윤,T08,넥시움정,170130049.0,170130049.0,23,23,23,0,0,pass
2025,RC054,황태윤,T08,디아미크롱서방정,117095200.0,117095200.0,34,34,34,0,0,pass
2025,RC054,황태윤,T08,로수젯정,389362581.0,389362581.0,37,37,37,0,0,pass
2025,RC054,황태윤,T08,록소르정,53953400.0,53953400.0,23,23,23,0,0,pass
2025,RC054,황태윤,T08,리피토정,88260240.0,88260240.0,28,28,28,0,0,pass
2025,RC054,황태윤,T08,서스펜정,109502238.0,109502238.0,30,30,30,0,0,pass
2025,RC054,황태윤,T08,세파클러캡슐,180378400.0,180378400.0,28,28,28,0,0,pass
2025,RC054,황태윤,T08,아모잘탄정,83759851.0,83759851.0,22,22,22,0,0,pass
2025,RC054,황태윤,T08,아토르바정,23339082.0,23339082.0,16,16,16,0,0,pass
2025,RC054,황태윤,T08,아토젯정,352674603.0,352674603.0,34,34,34,0,0,pass
2025,RC054,황태윤,T08,엑스포지정,188323926.0,188323926.0,26,26,26,0,0,pass
2025,RC054,황태윤,T08,올메텍정,94885713.0,94885713.0,26,26,26,0,0,pass
2025,RC054,황태윤,T08,자누비아정,590104000.0,590104000.0,31,31,31,0,0,pass
2025,RC054,황태윤,T08,카나브정,129039453.0,129039453.0,31,31,31,0,0,pass
2025,RC054,황태윤,T08,타미플루캡슐,315258100.0,315258100.0,28,28,28,0,0,pass
2025,RC054,황태윤,T08,트라젠타정,43296400.0,43296400.0,24,24,24,0,0,pass
2025,RC054,황태윤,T08,플라빅스정,210546000.0,210546000.0,22,22,22,0,0,pass
2025,RC055,서은우,T08,가브스정,256598436.0,256598436.0,34,34,34,0,0,pass
2025,RC055,서은우,T08,글루코파지정,86687065.0,86687065.0,26,26,26,0,0,pass
2025,RC055,서은우,T08,네시나정,316424242.0,316424242.0,27,27,27,0,0,pass
2025,RC055,서은우,T08,넥시움정,143834892.0,143834892.0,28,28,28,0,0,pass
2025,RC055,서은우,T08,디아미크롱서방정,88291000.0,88291000.0,27,27,27,0,0,pass
2025,RC055,서은우,T08,로수젯정,266799321.0,266799321.0,26,26,26,0,0,pass
2025,RC055,서은우,T08,록소르정,73849400.0,73849400.0,31,31,31,0,0,pass
2025,RC055,서은우,T08,리피토정,108880095.0,108880095.0,32,32,32,0,0,pass
2025,RC055,서은우,T08,서스펜정,103771509.0,103771509.0,27,27,27,0,0,pass
2025,RC055,서은우,T08,세파클러캡슐,130638600.0,130638600.0,36,36,36,0,0,pass
2025,RC055,서은우,T08,아모잘탄정,231320042.0,231320042.0,35,35,35,0,0,pass
2025,RC055,서은우,T08,아토르바정,107311071.0,107311071.0,34,34,34,0,0,pass
2025,RC055,서은우,T08,아토젯정,288536247.0,288536247.0,27,27,27,0,0,pass
2025,RC055,서은우,T08,엑스포지정,96285743.0,96285743.0,33,33,33,0,0,pass
2025,RC055,서은우,T08,올메텍정,103470945.0,103470945.0,25,25,25,0,0,pass
2025,RC055,서은우,T08,자누비아정,463060000.0,463060000.0,28,28,28,0,0,pass
2025,RC055,서은우,T08,카나브정,88618479.0,88618479.0,29,29,29,0,0,pass
2025,RC055,서은우,T08,타미플루캡슐,524674200.0,524674200.0,36,36,36,0,0,pass
2025,RC055,서은우,T08,트라젠타정,73658400.0,73658400.0,34,34,34,0,0,pass
2025,RC055,서은우,T08,플라빅스정,425754000.0,425754000.0,36,36,36,0,0,pass
2025,RC056,강소연,T09,가브스정,224377902.0,224377902.0,33,33,33,0,0,pass
2025,RC056,강소연,T09,글루코파지정,84114012.0,84114012.0,27,27,27,0,0,pass
2025,RC056,강소연,T09,네시나정,415376034.0,415376034.0,40,40,40,0,0,pass
2025,RC056,강소연,T09,넥시움정,225679701.0,225679701.0,35,35,35,0,0,pass
2025,RC056,강소연,T09,디아미크롱서방정,137157400.0,137157400.0,38,38,38,0,0,pass
2025,RC056,강소연,T09,로수젯정,358195137.0,358195137.0,41,41,41,0,0,pass
2025,RC056,강소연,T09,록소르정,66588200.0,66588200.0,37,37,37,0,0,pass
2025,RC056,강소연,T09,리피토정,211967964.0,211967964.0,55,55,55,0,0,pass
2025,RC056,강소연,T09,서스펜정,118150404.0,118150404.0,41,41,41,0,0,pass
2025,RC056,강소연,T09,세파클러캡슐,174208600.0,174208600.0,33,33,33,0,0,pass
2025,RC056,강소연,T09,아모잘탄정,293937061.0,293937061.0,39,39,39,0,0,pass
2025,RC056,강소연,T09,아토르바정,126014938.0,126014938.0,39,39,39,0,0,pass
2025,RC056,강소연,T09,아토젯정,233013159.0,233013159.0,34,34,34,0,0,pass
2025,RC056,강소연,T09,엑스포지정,213701701.0,213701701.0,38,38,38,0,0,pass
2025,RC056,강소연,T09,올메텍정,107364757.0,107364757.0,37,37,37,0,0,pass
2025,RC056,강소연,T09,자누비아정,612012000.0,612012000.0,41,41,41,0,0,pass
2025,RC056,강소연,T09,카나브정,151494969.0,151494969.0,34,34,34,0,0,pass
2025,RC056,강소연,T09,타미플루캡슐,331058900.0,331058900.0,32,32,32,0,0,pass
2025,RC056,강소연,T09,트라젠타정,74711200.0,74711200.0,42,42,42,0,0,pass
2025,RC056,강소연,T09,플라빅스정,575442000.0,575442000.0,41,41,41,0,0,pass
2025,RC057,서아린,T09,가브스정,347346911.0,347346911.0,35,35,35,0,0,pass
2025,RC057,서아린,T09,글루코파지정,91703261.0,91703261.0,31,31,31,0,0,pass
2025,RC057,서아린,T09,네시나정,333155849.0,333155849.0,37,37,37,0,0,pass
2025,RC057,서아린,T09,넥시움정,248676552.0,248676552.0,34,34,34,0,0,pass
2025,RC057,서아린,T09,디아미크롱서방정,100692600.0,100692600.0,36,36,36,0,0,pass
2025,RC057,서아린,T09,로수젯정,337539684.0,337539684.0,31,31,31,0,0,pass
2025,RC057,서아린,T09,록소르정,96297800.0,96297800.0,49,49,49,0,0,pass
2025,RC057,서아린,T09,리피토정,189636696.0,189636696.0,55,55,55,0,0,pass
2025,RC057,서아린,T09,서스펜정,233870658.0,233870658.0,48,48,48,0,0,pass
2025,RC057,서아린,T09,세파클러캡슐,234817200.0,234817200.0,44,44,44,0,0,pass
2025,RC057,서아린,T09,아모잘탄정,267375959.0,267375959.0,42,42,42,0,0,pass
2025,RC057,서아린,T09,아토르바정,114208112.0,114208112.0,37,37,37,0,0,pass
2025,RC057,서아린,T09,아토젯정,411936876.0,411936876.0,51,51,51,0,0,pass
2025,RC057,서아린,T09,엑스포지정,248554946.0,248554946.0,40,40,40,0,0,pass
2025,RC057,서아린,T09,올메텍정,193729475.0,193729475.0,42,42,42,0,0,pass
2025,RC057,서아린,T09,자누비아정,994828000.0,994828000.0,41,41,41,0,0,pass
2025,RC057,서아린,T09,카나브정,123216219.0,123216219.0,33,33,33,0,0,pass
2025,RC057,서아린,T09,타미플루캡슐,370684000.0,370684000.0,46,46,46,0,0,pass
2025,RC057,서아린,T09,트라젠타정,61344400.0,61344400.0,36,36,36,0,0,pass
2025,RC057,서아린,T09,플라빅스정,671706000.0,671706000.0,53,53,53,0,0,pass
2025,RC058,서지후,T09,가브스정,235351564.0,235351564.0,48,48,48,0,0,pass
2025,RC058,서지후,T09,글루코파지정,139234019.0,139234019.0,43,43,43,0,0,pass
2025,RC058,서지후,T09,네시나정,306871312.0,306871312.0,28,28,28,0,0,pass
2025,RC058,서지후,T09,넥시움정,148354508.0,148354508.0,34,34,34,0,0,pass
2025,RC058,서지후,T09,디아미크롱서방정,149364400.0,149364400.0,34,34,34,0,0,pass
2025,RC058,서지후,T09,로수젯정,568296951.0,568296951.0,51,51,51,0,0,pass
2025,RC058,서지후,T09,록소르정,72736400.0,72736400.0,32,32,32,0,0,pass
2025,RC058,서지후,T09,리피토정,107570559.0,107570559.0,36,36,36,0,0,pass
2025,RC058,서지후,T09,서스펜정,165051540.0,165051540.0,46,46,46,0,0,pass
2025,RC058,서지후,T09,세파클러캡슐,263789200.0,263789200.0,44,44,44,0,0,pass
2025,RC058,서지후,T09,아모잘탄정,189349171.0,189349171.0,30,30,30,0,0,pass
2025,RC058,서지후,T09,아토르바정,124543043.0,124543043.0,36,36,36,0,0,pass
2025,RC058,서지후,T09,아토젯정,493001856.0,493001856.0,40,40,40,0,0,pass
2025,RC058,서지후,T09,엑스포지정,308024630.0,308024630.0,42,42,42,0,0,pass
2025,RC058,서지후,T09,올메텍정,190746110.0,190746110.0,38,38,38,0,0,pass
2025,RC058,서지후,T09,자누비아정,600378000.0,600378000.0,34,34,34,0,0,pass
2025,RC058,서지후,T09,카나브정,233850999.0,233850999.0,36,36,36,0,0,pass
2025,RC058,서지후,T09,타미플루캡슐,544669500.0,544669500.0,46,46,46,0,0,pass
2025,RC058,서지후,T09,트라젠타정,84167600.0,84167600.0,44,44,44,0,0,pass
2025,RC058,서지후,T09,플라빅스정,481320000.0,481320000.0,38,38,38,0,0,pass
2025,RC059,윤준우,T10,가브스정,410453463.0,410453463.0,50,50,50,0,0,pass
2025,RC059,윤준우,T10,글루코파지정,155609653.0,155609653.0,46,46,46,0,0,pass
2025,RC059,윤준우,T10,네시나정,418408299.0,418408299.0,45,45,45,0,0,pass
2025,RC059,윤준우,T10,넥시움정,327134107.0,327134107.0,51,51,51,0,0,pass
2025,RC059,윤준우,T10,디아미크롱서방정,175583000.0,175583000.0,51,51,51,0,0,pass
2025,RC059,윤준우,T10,로수젯정,404887638.0,404887638.0,50,50,50,0,0,pass
2025,RC059,윤준우,T10,록소르정,83316600.0,83316600.0,46,46,46,0,0,pass
2025,RC059,윤준우,T10,리피토정,204963921.0,204963921.0,48,48,48,0,0,pass
2025,RC059,윤준우,T10,서스펜정,135163380.0,135163380.0,46,46,46,0,0,pass
2025,RC059,윤준우,T10,세파클러캡슐,206080500.0,206080500.0,43,43,43,0,0,pass
2025,RC059,윤준우,T10,아모잘탄정,309736673.0,309736673.0,45,45,45,0,0,pass
2025,RC059,윤준우,T10,아토르바정,121468449.0,121468449.0,32,32,32,0,0,pass
2025,RC059,윤준우,T10,아토젯정,485880876.0,485880876.0,53,53,53,0,0,pass
2025,RC059,윤준우,T10,엑스포지정,260832034.0,260832034.0,48,48,48,0,0,pass
2025,RC059,윤준우,T10,올메텍정,123553691.0,123553691.0,39,39,39,0,0,pass
2025,RC059,윤준우,T10,자누비아정,692640000.0,692640000.0,42,42,42,0,0,pass
2025,RC059,윤준우,T10,카나브정,194469120.0,194469120.0,48,48,48,0,0,pass
2025,RC059,윤준우,T10,타미플루캡슐,417852600.0,417852600.0,38,38,38,0,0,pass
2025,RC059,윤준우,T10,트라젠타정,68808000.0,68808000.0,36,36,36,0,0,pass
2025,RC059,윤준우,T10,플라빅스정,638568000.0,638568000.0,51,51,51,0,0,pass
2025,RC060,임지호,T10,가브스정,428333791.0,428333791.0,44,44,44,0,0,pass
2025,RC060,임지호,T10,글루코파지정,172866563.0,172866563.0,48,48,48,0,0,pass
2025,RC060,임지호,T10,네시나정,403477040.0,403477040.0,46,46,46,0,0,pass
2025,RC060,임지호,T10,넥시움정,256513397.0,256513397.0,50,50,50,0,0,pass
2025,RC060,임지호,T10,디아미크롱서방정,121037800.0,121037800.0,39,39,39,0,0,pass
2025,RC060,임지호,T10,로수젯정,394345749.0,394345749.0,37,37,37,0,0,pass
2025,RC060,임지호,T10,록소르정,65408800.0,65408800.0,41,41,41,0,0,pass
2025,RC060,임지호,T10,리피토정,174691044.0,174691044.0,39,39,39,0,0,pass
2025,RC060,임지호,T10,서스펜정,171373710.0,171373710.0,50,50,50,0,0,pass
2025,RC060,임지호,T10,세파클러캡슐,233534400.0,233534400.0,48,48,48,0,0,pass
2025,RC060,임지호,T10,아모잘탄정,317866778.0,317866778.0,47,47,47,0,0,pass
2025,RC060,임지호,T10,아토르바정,177538462.0,177538462.0,49,49,49,0,0,pass
2025,RC060,임지호,T10,아토젯정,426845403.0,426845403.0,50,50,50,0,0,pass
2025,RC060,임지호,T10,엑스포지정,239266569.0,239266569.0,44,44,44,0,0,pass
2025,RC060,임지호,T10,올메텍정,126145584.0,126145584.0,49,49,49,0,0,pass
2025,RC060,임지호,T10,자누비아정,675608000.0,675608000.0,31,31,31,0,0,pass
2025,RC060,임지호,T10,카나브정,146333775.0,146333775.0,45,45,45,0,0,pass
2025,RC060,임지호,T10,타미플루캡슐,453483200.0,453483200.0,47,47,47,0,0,pass
2025,RC060,임지호,T10,트라젠타정,81968000.0,81968000.0,41,41,41,0,0,pass
2025,RC060,임지호,T10,플라빅스정,465192000.0,465192000.0,41,41,41,0,0,pass
2025,RH001,박우진,T01,가브스정,176744619.0,176744619.0,19,19,19,0,0,pass
2025,RH001,박우진,T01,글루코파지정,77673998.0,77673998.0,19,19,19,0,0,pass
